generation,best_fitness,average_fitness,optimal_solution
0,38273,731.242,0
1,40173,2241.08,0
2,43134,3626,0
3,43134,5664.77,0
4,43134,8124.56,0
5,43137,11027,0
6,43983,14316.9,0
7,43983,16457.2,0
8,43983,21926.9,0
9,45231,25457.7,0
10,45231,29399.1,0
11,45349,35261.8,0
12,45358,38064.6,0
13,45460,40170.6,0
14,45714,41073.5,0
15,46423,42913.5,0
16,46596,43570.7,0
17,46596,44621.2,0
18,46596,44491.4,0
19,46664,45382.4,0
20,46664,45176.2,0
21,46664,46192.8,0
22,46664,46405.8,0
23,46664,46525,0
24,46664,46662.5,0
25,46664,46664,0
26,46664,46664,0
27,46664,46664,0
28,46664,46664,0
29,46664,46664,0
30,46664,46664,0
