generation,best_fitness,average_fitness,optimal_solution
0,119,3.896,119
1,119,7.328,119
2,119,8.438,119
3,119,7.94,119
4,119,9.434,119
5,119,11.744,119
6,119,11.654,119
7,119,12.242,119
8,119,12.356,119
9,119,15.458,119
10,119,13.412,119
11,119,19.01,119
12,119,26.396,119
13,119,37.262,119
14,119,58.076,119
15,119,79.268,119
16,119,97.874,119
17,119,109.664,119
18,119,114.164,119
19,119,116.51,119
20,119,116.822,119
21,119,117.524,119
22,119,118.28,119
23,119,118.982,119
24,119,119,119
25,119,119,119
26,119,119,119
27,119,119,119
28,119,119,119
29,119,119,119
30,119,119,119
