generation,best_fitness,average_fitness,optimal_solution
0,146889,8463.48,162987
1,155167,12903.5,162987
2,155167,13346.3,162987
3,155167,17969.9,162987
4,155167,21994.7,162987
5,155167,27730.9,162987
6,155167,37697.6,162987
7,155167,43166.9,162987
8,155167,54115.6,162987
9,156126,63649.5,162987
10,156126,73833.2,162987
11,156126,99705.5,162987
12,157803,124645,162987
13,157964,136449,162987
14,162150,143697,162987
15,162987,151382,162987
16,162987,153287,162987
17,162987,157946,162987
18,162987,159955,162987
19,162987,161000,162987
20,162987,161713,162987
21,162987,161950,162987
22,162987,162649,162987
23,162987,162661,162987
24,162987,162987,162987
25,162987,162987,162987
26,162987,162987,162987
27,162987,162987,162987
28,162987,162987,162987
29,162987,162987,162987
30,162987,162987,162987
