generation,best_fitness,average_fitness,optimal_solution
0,2778,2054.57,2911
1,2911,2197.17,2911
2,2911,2312.94,2911
3,2911,2423.17,2911
4,2911,2544.26,2911
5,2911,2616,2911
6,2911,2687.11,2911
7,2911,2768.78,2911
8,2911,2827.6,2911
9,2911,2863.8,2911
10,2911,2892.85,2911
11,2911,2903.24,2911
12,2911,2905.77,2911
13,2911,2905.08,2911
14,2911,2902.28,2911
15,2911,2903.49,2911
16,2911,2906.83,2911
17,2911,2903.34,2911
18,2911,2906.15,2911
19,2911,2903.87,2911
20,2911,2901.53,2911
21,2911,2905.46,2911
22,2911,2907.13,2911
23,2911,2906.15,2911
24,2911,2906.45,2911
25,2911,2904.8,2911
26,2911,2909.03,2911
27,2911,2904.54,2911
28,2911,2908.11,2911
29,2911,2908.27,2911
30,2911,2907.14,2911
