generation,best_fitness,average_fitness,optimal_solution
0,91,8.56,91
1,91,14.37,91
2,91,17.692,91
3,91,20.566,91
4,91,21.972,91
5,91,21.748,91
6,91,21.536,91
7,91,23.066,91
8,91,23.484,91
9,91,23.646,91
10,91,23.89,91
11,91,24.564,91
12,91,26.348,91
13,91,27.466,91
14,91,27.524,91
15,91,26.912,91
16,91,25.708,91
17,91,26.904,91
18,91,26.75,91
19,91,27.93,91
20,91,28.56,91
21,91,35.076,91
22,91,47.404,91
23,91,66.1,91
24,91,80.578,91
25,91,88.186,91
26,91,89.896,91
27,91,90.816,91
28,91,91,91
29,91,91,91
30,91,91,91
