generation,best_fitness,average_fitness,optimal_solution
0,10979,3510.05,0
1,10979,5947.25,0
2,10979,7380.38,0
3,11090,8455.92,0
4,11090,8945.39,0
5,11236,9526.14,0
6,11236,9646.83,0
7,11236,9927.07,0
8,11343,10096.8,0
9,11435,10393.1,0
10,11571,10600.1,0
11,11571,10927.4,0
12,11632,11177.4,0
13,11825,11389.2,0
14,11961,11610.7,0
15,11986,11648.5,0
16,11986,11757.6,0
17,11986,11874.5,0
18,11986,11937.8,0
19,11986,11934.8,0
20,11986,11957.3,0
21,11986,11975,0
22,11986,11985.7,0
23,11986,11986,0
24,11986,11986,0
25,11986,11986,0
26,11986,11986,0
27,11986,11986,0
28,11986,11986,0
29,11986,11986,0
30,11986,11986,0
