generation,best_fitness,average_fitness,optimal_solution
0,39246,558.06,0
1,43909,2526.08,0
2,44588,4683.58,0
3,45981,5274.62,0
4,45981,7473.2,0
5,45981,10329.2,0
6,46998,12312.4,0
7,46998,15665.1,0
8,46998,17676.9,0
9,46998,19718.5,0
10,47920,23399.2,0
11,48937,31157.3,0
12,49139,36668.4,0
13,49501,40340,0
14,50129,42609.8,0
15,50666,45208.6,0
16,50769,46155.6,0
17,50926,46440.9,0
18,51107,47656.2,0
19,51558,48405,0
20,51558,49449.8,0
21,51914,50487.4,0
22,51914,50844.5,0
23,51914,51197.9,0
24,51914,51519.3,0
25,51914,51869.6,0
26,51914,51913.1,0
27,51914,51913.3,0
28,51914,51914,0
29,51914,51914,0
30,51914,51914,0
