generation,best_fitness,average_fitness,optimal_solution
0,12063,925.288,13712
1,12215,1891.23,13712
2,12215,2408.14,13712
3,12215,2973.69,13712
4,12490,3552.12,13712
5,12490,4268.38,13712
6,12741,5465.61,13712
7,12741,6373.14,13712
8,12953,7786.44,13712
9,12953,8782.12,13712
10,13083,9513.59,13712
11,13083,10874.1,13712
12,13456,11556.6,13712
13,13712,12007.9,13712
14,13712,12440.3,13712
15,13712,12920.2,13712
16,13712,13184.8,13712
17,13712,13476.6,13712
18,13712,13529.6,13712
19,13712,13625,13712
20,13712,13679.1,13712
21,13712,13712,13712
22,13712,13712,13712
23,13712,13712,13712
24,13712,13712,13712
25,13712,13712,13712
26,13712,13712,13712
27,13712,13712,13712
28,13712,13712,13712
29,13712,13712,13712
30,13712,13712,13712
