generation,best_fitness,average_fitness,optimal_solution
0,23101,17014.7,23101
1,23101,18161.3,23101
2,23101,19200.7,23101
3,23101,20101.8,23101
4,23101,20897.5,23101
5,23101,21573.9,23101
6,23101,22101.1,23101
7,23101,22438.1,23101
8,23101,22756.8,23101
9,23101,22954,23101
10,23101,23065.3,23101
11,23101,23101,23101
12,23101,23101,23101
13,23101,23101,23101
14,23101,23101,23101
15,23101,23101,23101
16,23101,23101,23101
17,23101,23101,23101
18,23101,23101,23101
19,23101,23101,23101
20,23101,23101,23101
