generation,best_fitness,average_fitness,optimal_solution
0,13365,1906.6,21131
1,18559,3472.23,21131
2,18559,4702.85,21131
3,18559,5992.19,21131
4,18559,7484.75,21131
5,18559,8144.55,21131
6,18559,8696.12,21131
7,18559,8552.63,21131
8,18559,8839.14,21131
9,18559,8720.1,21131
10,21131,9007.09,21131
11,21131,9497.46,21131
12,21131,9601.47,21131
13,21131,9864.4,21131
14,21131,10594.3,21131
15,21131,11149.8,21131
16,21131,11844.3,21131
17,21131,12204.6,21131
18,21131,12484.7,21131
19,21131,12167.2,21131
20,21131,12823.3,21131
21,21131,13214.3,21131
22,21131,14080.3,21131
23,21131,14979.7,21131
24,21131,16628.9,21131
25,21131,17990,21131
26,21131,18673,21131
27,21131,18870.3,21131
28,21131,19300.5,21131
29,21131,19544.3,21131
30,21131,19679.5,21131
31,21131,20035.2,21131
32,21131,20239,21131
33,21131,20481.8,21131
34,21131,20679.7,21131
35,21131,20872.9,21131
36,21131,20965.6,21131
37,21131,20956.4,21131
38,21131,21046.5,21131
39,21131,20934.2,21131
40,21131,21086.3,21131
41,21131,21062.6,21131
42,21131,21131,21131
43,21131,21131,21131
44,21131,21131,21131
45,21131,21131,21131
46,21131,21131,21131
47,21131,21131,21131
48,21131,21131,21131
49,21131,21131,21131
50,21131,21131,21131
