generation,best_fitness,average_fitness,optimal_solution
0,12492,4859.99,0
1,13214,7927.46,0
2,13326,9998.68,0
3,13326,10680,0
4,13391,11308.5,0
5,13391,11716.3,0
6,13494,12064.3,0
7,13642,12431.1,0
8,13793,12596.4,0
9,13854,12687.2,0
10,13854,12961.8,0
11,13854,13292.1,0
12,13854,13479.8,0
13,13854,13597.9,0
14,13877,13783.8,0
15,13877,13713.2,0
16,13877,13714.3,0
17,13877,13607,0
18,13877,13462.9,0
19,13877,13707.8,0
20,13877,13872,0
21,13877,13877,0
22,13877,13877,0
23,13877,13877,0
24,13877,13877,0
25,13877,13877,0
26,13877,13877,0
27,13877,13877,0
28,13877,13877,0
29,13877,13877,0
30,13877,13877,0
