generation,best_fitness,average_fitness,optimal_solution
0,2115,440.572,0
1,2173,786.838,0
2,2216,1051.82,0
3,2363,1227.71,0
4,2363,1310.78,0
5,2363,1374.08,0
6,2363,1412.01,0
7,2363,1470.38,0
8,2363,1479.71,0
9,2409,1532.62,0
10,2409,1510.92,0
11,2409,1626.52,0
12,2409,1686.57,0
13,2423,1762.17,0
14,2423,1764.37,0
15,2488,1819.06,0
16,2488,1780.72,0
17,2492,1812.62,0
18,2492,1890.34,0
19,2492,1981.81,0
20,2492,2041.57,0
21,2492,2195.08,0
22,2492,2358.45,0
23,2492,2441.85,0
24,2492,2471.86,0
25,2492,2488.97,0
26,2492,2492,0
27,2492,2492,0
28,2492,2492,0
29,2492,2492,0
30,2492,2492,0
