generation,best_fitness,average_fitness,optimal_solution
0,36,18.256,36
1,36,20.55,36
2,36,23.212,36
3,36,24.51,36
4,36,27.528,36
5,36,30.182,36
6,36,32.256,36
7,36,33.284,36
8,36,34.684,36
9,36,35.214,36
10,36,35.292,36
11,36,34.992,36
12,36,35.33,36
13,36,35.53,36
14,36,35.182,36
15,36,35.186,36
16,36,35.44,36
17,36,35.678,36
18,36,35.34,36
19,36,35.66,36
20,36,35.524,36
21,36,35.778,36
22,36,35.318,36
23,36,35.316,36
24,36,35.532,36
25,36,35.604,36
26,36,35.37,36
27,36,35.678,36
28,36,35.364,36
29,36,35.466,36
30,36,35.196,36
31,36,35.5,36
32,36,35.216,36
33,36,35.332,36
34,36,35.516,36
35,36,35.406,36
36,36,35.672,36
37,36,35.726,36
38,36,35.516,36
39,36,35.498,36
40,36,35.328,36
41,36,35.38,36
42,36,35.412,36
43,36,35.74,36
44,36,35.514,36
