generation,best_fitness,average_fitness,optimal_solution
0,78,32.516,78
1,78,40.854,78
2,78,45.388,78
3,78,47.914,78
4,78,49.142,78
5,78,46.63,78
6,78,48.914,78
7,78,51.87,78
8,78,52.318,78
9,78,51.262,78
10,78,51.498,78
11,78,50.252,78
12,78,47.392,78
13,78,54.094,78
14,78,64.224,78
15,78,73.68,78
16,78,76.554,78
17,78,77.332,78
18,78,77.368,78
19,78,77.526,78
20,78,77.842,78
21,78,78,78
22,78,78,78
23,78,78,78
24,78,78,78
25,78,78,78
26,78,78,78
27,78,78,78
28,78,78,78
29,78,78,78
30,78,78,78
