generation,best_fitness,average_fitness,optimal_solution
0,101,34.97,101
1,101,40.866,101
2,101,42.058,101
3,101,44.434,101
4,101,44.398,101
5,101,45.116,101
6,101,43.33,101
7,101,43.55,101
8,101,45.616,101
9,101,45.688,101
10,101,45.254,101
11,101,47.33,101
12,101,47.902,101
13,101,49.398,101
14,101,47.992,101
15,101,48.142,101
16,101,52.11,101
17,101,54.772,101
18,101,65.774,101
19,101,77.084,101
20,101,91.142,101
21,101,98.866,101
22,101,99.078,101
23,101,99.98,101
24,101,100.59,101
25,101,101,101
26,101,101,101
27,101,101,101
28,101,101,101
29,101,101,101
30,101,101,101
