generation,best_fitness,average_fitness,optimal_solution
0,107214,12024.6,0
1,115136,25205,0
2,115136,34750.5,0
3,125083,42910.6,0
4,127817,51474.8,0
5,127817,58968.2,0
6,127817,60799.9,0
7,127817,62846.7,0
8,127817,62631.3,0
9,127817,65555.2,0
10,128525,65573.4,0
11,128525,70660.6,0
12,128525,74315.6,0
13,132502,78429.3,0
14,132502,83869.4,0
15,133447,81315.5,0
16,133447,82239,0
17,133447,79688.6,0
18,133447,75825.8,0
19,133487,74358,0
20,133487,77139.3,0
21,133487,86857.9,0
22,133487,95496.6,0
23,133487,97078.7,0
24,133487,94279.3,0
25,133487,89701,0
26,133487,90728,0
27,133487,82619.3,0
28,133487,77040.2,0
29,133487,77348.4,0
30,133487,76665.9,0
31,133487,82502,0
32,133487,97855.1,0
33,133487,109970,0
34,133487,119192,0
35,133487,123503,0
36,133487,128840,0
37,133487,131920,0
38,133487,131736,0
39,133487,131831,0
40,133487,132301,0
41,133487,132667,0
42,133487,133432,0
43,133487,133487,0
44,133487,133487,0
45,133487,133487,0
46,133487,133487,0
47,133487,133487,0
48,133487,133487,0
49,133487,133487,0
50,133487,133487,0
