generation,best_fitness,average_fitness,optimal_solution
0,98531,54050.6,99261
1,99261,57342.5,99261
2,99261,60715.9,99261
3,99261,62114.5,99261
4,99261,63903.2,99261
5,99261,65141.9,99261
6,99261,67619.9,99261
7,99261,69559.4,99261
8,99261,71388.8,99261
9,99261,75001.9,99261
10,99261,77300,99261
11,99261,88347.2,99261
12,99261,96072.5,99261
13,99261,98729.5,99261
14,99261,99046.7,99261
15,99261,99217.7,99261
16,99261,99261,99261
17,99261,99261,99261
18,99261,99261,99261
19,99261,99261,99261
20,99261,99261,99261
