generation,best_fitness,average_fitness,optimal_solution
0,16573,3712.22,0
1,16857,6703.23,0
2,16857,8402.32,0
3,16857,9518.46,0
4,16857,9792.69,0
5,16857,10314,0
6,17656,10587.1,0
7,17685,10594.5,0
8,17685,10537.7,0
9,18926,10803.9,0
10,19817,11145.6,0
11,19817,11827.4,0
12,19817,12190,0
13,19817,12618.6,0
14,19817,12539.6,0
15,19933,13134.8,0
16,20465,13522,0
17,20465,14270.6,0
18,20739,15714.5,0
19,21813,16831.4,0
20,22683,17804,0
21,22683,18895.1,0
22,22683,19782,0
23,22683,20540.4,0
24,22683,21343,0
25,22683,21768.8,0
26,22683,21881.4,0
27,22683,22310.9,0
28,22683,22335.7,0
29,22683,22474.6,0
30,22683,22623.4,0
31,22683,22683,0
32,22683,22683,0
33,22683,22683,0
34,22683,22683,0
35,22683,22683,0
36,22683,22683,0
37,22683,22683,0
38,22683,22683,0
39,22683,22683,0
40,22683,22683,0
