generation,best_fitness,average_fitness,optimal_solution
0,1928,175.126,0
1,2068,303.516,0
2,2144,447.474,0
3,2214,600.602,0
4,2404,742.594,0
5,2404,810.066,0
6,2404,866.414,0
7,2404,898.754,0
8,2404,944.464,0
9,2404,1029.34,0
10,2404,1045.53,0
11,2404,1220.34,0
12,2404,1252.92,0
13,2404,1300.45,0
14,2404,1413.86,0
15,2404,1400.18,0
16,2404,1522.69,0
17,2485,1560.9,0
18,2485,1544.43,0
19,2489,1547.46,0
20,2618,1583.62,0
21,2819,1746.01,0
22,2819,1752.17,0
23,2819,1875.04,0
24,2819,2022.54,0
25,2819,2106.73,0
26,2819,2215.37,0
27,2819,2376.64,0
28,2819,2452.84,0
29,2819,2508.11,0
30,2819,2628.96,0
31,2819,2661.87,0
32,2819,2722.9,0
33,2819,2704.69,0
34,2819,2714.17,0
35,2819,2736.69,0
36,2819,2763.98,0
37,2819,2725.82,0
38,2819,2769.04,0
39,2819,2769.9,0
40,2819,2787.23,0
41,2819,2793.85,0
42,2819,2786.84,0
43,2819,2780.8,0
44,2819,2772.57,0
45,2819,2779.52,0
46,2819,2793.85,0
47,2819,2804.57,0
48,2819,2807.72,0
49,2819,2812.64,0
50,2819,2813.36,0
51,2819,2819,0
52,2819,2819,0
53,2819,2819,0
54,2819,2819,0
55,2819,2819,0
56,2819,2819,0
57,2819,2819,0
58,2819,2819,0
59,2819,2819,0
60,2819,2819,0
