generation,best_fitness,average_fitness,optimal_solution
0,16139,2503.72,0
1,18695,4730.62,0
2,18695,6998.29,0
3,18695,8098.1,0
4,18695,8628.52,0
5,18695,9085.52,0
6,18695,9564.77,0
7,19649,9904.23,0
8,21121,10250.2,0
9,21121,10228.6,0
10,21121,10075.8,0
11,21121,10635.5,0
12,21121,10704.2,0
13,21121,11347.7,0
14,21121,11959.7,0
15,21121,12230.8,0
16,21121,12733.7,0
17,21121,12276.5,0
18,21313,12784.6,0
19,21313,13645.2,0
20,21313,14230.7,0
21,21313,15968.3,0
22,21313,16687.9,0
23,21313,18048.5,0
24,21313,18846.7,0
25,21313,18580.8,0
26,21313,19107.5,0
27,21313,19378.5,0
28,21313,19892.7,0
29,21313,20260.9,0
30,21313,20327.8,0
31,21313,20779.4,0
32,21313,21099.9,0
33,21313,21146,0
34,21313,21240.2,0
35,21313,21255.5,0
36,21313,21310.1,0
37,21313,21313,0
38,21313,21313,0
39,21313,21313,0
40,21313,21313,0
