generation,best_fitness,average_fitness,optimal_solution
0,44695,37171.1,45808
1,44695,38937.8,45808
2,45256,40131.4,45808
3,45727,40922.9,45808
4,45727,41659.5,45808
5,45808,42220.1,45808
6,45808,42561,45808
7,45808,43079,45808
8,45808,43586.8,45808
9,45808,44093.3,45808
10,45808,44655.8,45808
11,45808,45437.3,45808
12,45808,45776.5,45808
13,45808,45808,45808
14,45808,45808,45808
15,45808,45808,45808
16,45808,45808,45808
17,45808,45808,45808
18,45808,45808,45808
19,45808,45808,45808
20,45808,45808,45808
