generation,best_fitness,average_fitness,optimal_solution
0,33085,23772.5,36124
1,36124,26193.1,36124
2,36124,27803.3,36124
3,36124,28896,36124
4,36124,30256,36124
5,36124,31536.4,36124
6,36124,32609.7,36124
7,36124,33735.9,36124
8,36124,34547.3,36124
9,36124,35097.9,36124
10,36124,35586.1,36124
11,36124,36029.4,36124
12,36124,36124,36124
13,36124,36124,36124
14,36124,36124,36124
15,36124,36124,36124
16,36124,36124,36124
17,36124,36124,36124
18,36124,36124,36124
19,36124,36124,36124
20,36124,36124,36124
