generation,best_fitness,average_fitness,optimal_solution
0,259586,107390,0
1,266347,168729,0
2,267677,203039,0
3,267677,216391,0
4,268812,230373,0
5,272145,238861,0
6,272145,243119,0
7,276180,248096,0
8,278135,252470,0
9,280008,257723,0
10,280008,260884,0
11,280110,266816,0
12,285635,273073,0
13,291289,275794,0
14,291289,278145,0
15,291289,283699,0
16,291289,287226,0
17,292234,288670,0
18,292234,291080,0
19,292234,291441,0
20,292234,291885,0
21,292234,292184,0
22,292234,292234,0
23,292234,292234,0
24,292234,292234,0
25,292234,292234,0
26,292234,292234,0
27,292234,292234,0
28,292234,292234,0
29,292234,292234,0
30,292234,292234,0
