generation,best_fitness,average_fitness,optimal_solution
0,69,2.654,69
1,69,4.5,69
2,69,4.722,69
3,69,6.276,69
4,69,6.96,69
5,69,7.704,69
6,69,8.372,69
7,69,8.56,69
8,69,9.174,69
9,69,7.712,69
10,69,7.012,69
11,69,10.228,69
12,69,12.29,69
13,69,14.468,69
14,69,15.148,69
15,69,16.452,69
16,69,17.474,69
17,69,18.708,69
18,69,22.844,69
19,69,29.278,69
20,69,38.526,69
21,69,55.62,69
22,69,64.15,69
23,69,66.584,69
24,69,68.002,69
25,69,68.86,69
26,69,68.982,69
27,69,69,69
28,69,69,69
29,69,69,69
30,69,69,69
