generation,best_fitness,average_fitness,optimal_solution
0,44375,16394.4,0
1,50623,22438.8,0
2,50623,25912.9,0
3,53403,27157.4,0
4,53403,28754,0
5,53403,29687.8,0
6,53403,30877.5,0
7,53403,31882.7,0
8,53403,32257,0
9,53403,33218.5,0
10,53403,33811.3,0
11,53403,36613.8,0
12,53654,38643.5,0
13,53654,41011.9,0
14,55487,40512.2,0
15,55487,41607.5,0
16,57145,43678.2,0
17,57145,47283.8,0
18,58065,50127.4,0
19,58065,51408.5,0
20,58065,53295.4,0
21,58065,55037.7,0
22,58065,56284.8,0
23,58065,56675.5,0
24,58065,57243.4,0
25,58065,57744.1,0
26,58065,57777.4,0
27,58065,57639.7,0
28,58065,58029,0
29,58065,58010.5,0
30,58065,58065,0
