generation,best_fitness,average_fitness,optimal_solution
0,2083,634.788,0
1,2440,1010.11,0
2,2440,1152.12,0
3,2440,1281.65,0
4,2476,1343.84,0
5,2548,1323.53,0
6,2548,1370.05,0
7,2548,1386.7,0
8,2548,1489.33,0
9,2629,1494.64,0
10,2629,1486.82,0
11,2629,1568.86,0
12,2629,1630.66,0
13,2721,1744.87,0
14,2721,1753.31,0
15,2721,1725.04,0
16,2721,1741.23,0
17,2777,1758.89,0
18,2777,1768.63,0
19,2777,1800.12,0
20,2783,1854.02,0
21,2783,2063.96,0
22,2783,2157.71,0
23,2783,2288.52,0
24,2783,2339.12,0
25,2783,2420.47,0
26,2783,2312.28,0
27,2783,2321.02,0
28,2783,2506.04,0
29,2783,2565.51,0
30,2783,2654.44,0
31,2783,2685.48,0
32,2783,2727.53,0
33,2783,2749.72,0
34,2783,2751.79,0
35,2783,2769.96,0
36,2783,2780.36,0
37,2783,2782.79,0
38,2783,2783,0
39,2783,2783,0
40,2783,2783,0
