generation,best_fitness,average_fitness,optimal_solution
0,35802,3828.05,0
1,38914,9663.43,0
2,40885,16021.8,0
3,40885,22621.5,0
4,40885,27552.4,0
5,41807,29863.5,0
6,41807,32735.8,0
7,41807,34170.6,0
8,42371,36715.5,0
9,42946,36489.5,0
10,42946,38357.7,0
11,42946,39535.2,0
12,43312,40027.7,0
13,43729,41219.6,0
14,43960,42155.1,0
15,44212,42346.4,0
16,44212,42996.7,0
17,44468,43521.2,0
18,44468,43887.7,0
19,44674,43415.6,0
20,44674,43858.8,0
21,44674,44219.6,0
22,44674,44280.8,0
23,44674,44359.6,0
24,44674,44550.4,0
25,44674,44669.9,0
26,44674,44674,0
27,44674,44674,0
28,44674,44674,0
29,44674,44674,0
30,44674,44674,0
