generation,best_fitness,average_fitness,optimal_solution
0,5885,1351.48,0
1,6639,2465.13,0
2,7025,3107.58,0
3,7025,3394.4,0
4,7025,3616.2,0
5,7025,3853.08,0
6,7025,3864.1,0
7,7025,4096.04,0
8,7143,4233.27,0
9,7143,4186.47,0
10,7143,4403.88,0
11,7143,4576.07,0
12,7143,4737.4,0
13,7280,5140.25,0
14,7280,5526.98,0
15,7655,5780.26,0
16,7655,6140.9,0
17,7655,6747.61,0
18,7655,7036.38,0
19,7655,7511.11,0
20,7655,7624.36,0
21,7655,7638.06,0
22,7655,7646.25,0
23,7655,7655,0
24,7655,7655,0
25,7655,7655,0
26,7655,7655,0
27,7655,7655,0
28,7655,7655,0
29,7655,7655,0
30,7655,7655,0
