generation,best_fitness,average_fitness,optimal_solution
0,116,12.25,116
1,116,17.296,116
2,116,23.02,116
3,116,22.95,116
4,116,22.702,116
5,116,29.892,116
6,116,30.354,116
7,116,28.744,116
8,116,31.876,116
9,116,31.654,116
10,116,34.106,116
11,116,45.68,116
12,116,53.554,116
13,116,61.556,116
14,116,77.448,116
15,116,94.324,116
16,116,107.438,116
17,116,112.022,116
18,116,113.66,116
19,116,114.362,116
20,116,114.596,116
21,116,115.298,116
22,116,115.064,116
23,116,115.766,116
24,116,116,116
25,116,116,116
26,116,116,116
27,116,116,116
28,116,116,116
29,116,116,116
30,116,116,116
