generation,best_fitness,average_fitness,optimal_solution
0,32328,25996.4,33250
1,32898,27554.3,33250
2,32898,28568.6,33250
3,33250,29531.9,33250
4,33250,30312.6,33250
5,33250,30920.5,33250
6,33250,31487.6,33250
7,33250,31950.9,33250
8,33250,32373.7,33250
9,33250,32806.2,33250
10,33250,33038.4,33250
11,33250,33240.5,33250
12,33250,33250,33250
13,33250,33250,33250
14,33250,33250,33250
15,33250,33250,33250
16,33250,33250,33250
17,33250,33250,33250
18,33250,33250,33250
19,33250,33250,33250
20,33250,33250,33250
