generation,best_fitness,average_fitness,optimal_solution
0,67,6.014,67
1,67,8.452,67
2,67,9.054,67
3,67,10.788,67
4,67,8.44,67
5,67,10.76,67
6,67,11.682,67
7,67,12.68,67
8,67,13.432,67
9,67,14.46,67
10,67,15.35,67
11,67,20.34,67
12,67,28.016,67
13,67,37.742,67
14,67,50.234,67
15,67,59.462,67
16,67,63.336,67
17,67,65.468,67
18,67,65.786,67
19,67,66.572,67
20,67,66.602,67
21,67,66.71,67
22,67,66.842,67
23,67,67,67
24,67,67,67
25,67,67,67
26,67,67,67
27,67,67,67
28,67,67,67
29,67,67,67
30,67,67,67
