generation,best_fitness,average_fitness,optimal_solution
0,53487,44453.5,57318
1,55497,46768.1,57318
2,57318,48568.1,57318
3,57318,50150.3,57318
4,57318,51618.2,57318
5,57318,52920.9,57318
6,57318,53969.9,57318
7,57318,55123.9,57318
8,57318,55796.2,57318
9,57318,56727.2,57318
10,57318,57182.7,57318
11,57318,57318,57318
12,57318,57318,57318
13,57318,57318,57318
14,57318,57318,57318
15,57318,57318,57318
16,57318,57318,57318
17,57318,57318,57318
18,57318,57318,57318
19,57318,57318,57318
20,57318,57318,57318
