generation,best_fitness,average_fitness,optimal_solution
0,118,15.424,118
1,118,21.566,118
2,118,28.1,118
3,118,32.342,118
4,118,35.746,118
5,118,37.976,118
6,118,41.766,118
7,118,40.58,118
8,118,45.626,118
9,118,52.002,118
10,118,49.494,118
11,118,60.694,118
12,118,62.928,118
13,118,70.068,118
14,118,81.27,118
15,118,97.306,118
16,118,108.288,118
17,118,115.078,118
18,118,116.268,118
19,118,117.524,118
20,118,117.762,118
21,118,117.286,118
22,118,118,118
23,118,118,118
24,118,118,118
25,118,118,118
26,118,118,118
27,118,118,118
28,118,118,118
29,118,118,118
30,118,118,118
