generation,best_fitness,average_fitness,optimal_solution
0,2433,733.966,0
1,2530,1241.41,0
2,2585,1471.83,0
3,2654,1585.91,0
4,2654,1671.51,0
5,2756,1763.15,0
6,2756,1777.53,0
7,2874,1775.57,0
8,2874,1842.82,0
9,2874,1939.49,0
10,2880,1994.99,0
11,3034,2063.38,0
12,3034,2231.28,0
13,3034,2383.9,0
14,3056,2504.32,0
15,3066,2696.45,0
16,3066,2774.27,0
17,3066,2858.89,0
18,3066,2935.61,0
19,3066,3011.06,0
20,3066,3038.9,0
21,3066,3056.79,0
22,3066,3058.62,0
23,3066,3065.62,0
24,3066,3059.4,0
25,3066,3059.03,0
26,3066,3064.21,0
27,3066,3066,0
28,3066,3066,0
29,3066,3066,0
30,3066,3066,0
