generation,best_fitness,average_fitness,optimal_solution
0,27019,21741.1,29022
1,27853,23220.2,29022
2,28568,24436.3,29022
3,28568,25311.9,29022
4,29022,26130.9,29022
5,29022,26861.2,29022
6,29022,27442.6,29022
7,29022,28031,29022
8,29022,28464.9,29022
9,29022,28724.7,29022
10,29022,28907,29022
11,29022,28991.7,29022
12,29022,29022,29022
13,29022,29022,29022
14,29022,29022,29022
15,29022,29022,29022
16,29022,29022,29022
17,29022,29022,29022
18,29022,29022,29022
19,29022,29022,29022
20,29022,29022,29022
