generation,best_fitness,average_fitness,optimal_solution
0,7625,1998.4,0
1,7625,3542.6,0
2,7645,4815.47,0
3,7919,5564.1,0
4,7970,6168.52,0
5,8327,6407.46,0
6,8456,6684.66,0
7,8456,6965.86,0
8,8577,7184.85,0
9,8577,7373.11,0
10,8782,7473.59,0
11,8782,7866.2,0
12,8937,8136.03,0
13,8937,8418.36,0
14,9043,8641.38,0
15,9043,8814.16,0
16,9043,8897.66,0
17,9043,8977.95,0
18,9043,9040.49,0
19,9043,9042.59,0
20,9043,9038.76,0
21,9043,9024.91,0
22,9043,9042.54,0
23,9043,9043,0
24,9043,9043,0
25,9043,9043,0
26,9043,9043,0
27,9043,9043,0
28,9043,9043,0
29,9043,9043,0
30,9043,9043,0
