generation,best_fitness,average_fitness,optimal_solution
0,2066,433.926,0
1,2118,722.754,0
2,2125,900.372,0
3,2125,1066.48,0
4,2173,1151.73,0
5,2200,1236.87,0
6,2205,1280.99,0
7,2205,1301.6,0
8,2273,1393.85,0
9,2273,1458.38,0
10,2306,1521.57,0
11,2311,1658.2,0
12,2430,1817.28,0
13,2480,1961.56,0
14,2556,2065.61,0
15,2556,2211.35,0
16,2656,2279.29,0
17,2656,2368.25,0
18,2755,2509.82,0
19,2755,2531.95,0
20,2755,2568.28,0
21,2755,2603.07,0
22,2755,2622.11,0
23,2755,2711.61,0
24,2755,2733.3,0
25,2755,2748.1,0
26,2755,2743.88,0
27,2755,2754.61,0
28,2755,2755,0
29,2755,2755,0
30,2755,2755,0
