generation,best_fitness,average_fitness,optimal_solution
0,34030,5063.6,0
1,34030,9155.77,0
2,34030,13972.5,0
3,34602,20045.9,0
4,34602,23162.3,0
5,35533,25965.6,0
6,35533,27882.2,0
7,36201,30334.8,0
8,36287,30970.6,0
9,36287,31686.7,0
10,36788,32568.6,0
11,36806,33294.3,0
12,37272,34501.8,0
13,37272,35170.5,0
14,37319,36028.9,0
15,37444,36612.1,0
16,37444,36896.8,0
17,37444,37048.1,0
18,37444,37263.4,0
19,37444,37362.8,0
20,37444,37353.9,0
21,37444,37442.4,0
22,37444,37444,0
23,37444,37444,0
24,37444,37444,0
25,37444,37444,0
26,37444,37444,0
27,37444,37444,0
28,37444,37444,0
29,37444,37444,0
30,37444,37444,0
