generation,best_fitness,average_fitness,optimal_solution
0,105656,84860.5,105656
1,105656,88554.2,105656
2,105656,91796,105656
3,105656,94024,105656
4,105656,96240.5,105656
5,105656,98362.8,105656
6,105656,99797.6,105656
7,105656,100852,105656
8,105656,101634,105656
9,105656,102507,105656
10,105656,103090,105656
11,105656,104170,105656
12,105656,105338,105656
13,105656,105656,105656
14,105656,105656,105656
15,105656,105656,105656
16,105656,105656,105656
17,105656,105656,105656
18,105656,105656,105656
19,105656,105656,105656
20,105656,105656,105656
