generation,best_fitness,average_fitness,optimal_solution
0,16976,3615.04,0
1,16976,6078.68,0
2,17214,7301.28,0
3,18696,8314.94,0
4,18696,9471.14,0
5,18696,9604.7,0
6,18696,9648.32,0
7,18696,10078.7,0
8,18696,10727.3,0
9,18696,10717,0
10,18696,10962.2,0
11,19450,11796.8,0
12,19450,11881.8,0
13,19614,12463.2,0
14,20295,12709.5,0
15,20295,13070.7,0
16,21373,13841.3,0
17,21373,13733.4,0
18,21373,15592.5,0
19,21373,17732.8,0
20,21373,18617.3,0
21,21373,19672.9,0
22,21373,20543.6,0
23,21373,20869.4,0
24,21373,21036,0
25,21373,21203.6,0
26,21373,21188,0
27,21373,21287.5,0
28,21373,21286.7,0
29,21373,21320,0
30,21373,21368.7,0
31,21373,21373,0
32,21373,21373,0
33,21373,21373,0
34,21373,21373,0
35,21373,21373,0
36,21373,21373,0
37,21373,21373,0
38,21373,21373,0
39,21373,21373,0
40,21373,21373,0
