generation,best_fitness,average_fitness,optimal_solution
0,16811,4640.23,0
1,17007,7455.15,0
2,17007,8683.23,0
3,17980,9560.86,0
4,17980,10026.3,0
5,17980,10021.2,0
6,17980,10303.6,0
7,18030,10687.3,0
8,18608,10685,0
9,18608,10799.4,0
10,18608,11222.3,0
11,18608,12048.8,0
12,19151,12786.3,0
13,19151,13937.8,0
14,19151,14257.8,0
15,19390,14892.8,0
16,19767,14968.5,0
17,19903,15624.8,0
18,20709,17103.9,0
19,20709,17662.6,0
20,20709,18739.9,0
21,20709,19443.6,0
22,20709,20031.6,0
23,20709,20233.3,0
24,20709,20226.3,0
25,20709,20570.3,0
26,20709,20609.4,0
27,20709,20681.4,0
28,20709,20700.2,0
29,20709,20704.6,0
30,20709,20709,0
