generation,best_fitness,average_fitness,optimal_solution
0,17869,6751.58,0
1,17869,9185.08,0
2,18929,10309.9,0
3,18929,10959.2,0
4,19022,11417.8,0
5,19022,11615.1,0
6,19022,12126,0
7,19022,12463.7,0
8,19022,12518.5,0
9,19022,13158.5,0
10,19022,13440.1,0
11,19022,14190.4,0
12,19022,14759.2,0
13,19779,14966.2,0
14,19779,15394,0
15,19779,15989.8,0
16,20434,17589,0
17,20434,18230.4,0
18,20434,18912.5,0
19,20434,18927.6,0
20,20434,18737.4,0
21,20434,18284.9,0
22,20434,18076.7,0
23,21129,17944.4,0
24,21129,18441.5,0
25,21129,19759.4,0
26,21129,20090.8,0
27,21129,20598,0
28,21129,20979.6,0
29,21129,21056.4,0
30,21129,21086.7,0
31,21129,21121.7,0
32,21129,21126.2,0
33,21129,21129,0
34,21129,21129,0
35,21129,21129,0
36,21129,21129,0
37,21129,21129,0
38,21129,21129,0
39,21129,21129,0
40,21129,21129,0
