generation,best_fitness,average_fitness,optimal_solution
0,67830,22528.6,0
1,68744,36143.7,0
2,73237,43215.3,0
3,73237,44132.9,0
4,76542,44840.9,0
5,76542,47344.5,0
6,77954,48786.9,0
7,77954,49014.7,0
8,81516,51387.6,0
9,81516,53681.5,0
10,81516,54864.1,0
11,81516,60220.6,0
12,82414,62751.7,0
13,82418,67789.1,0
14,88102,71171.8,0
15,88102,76062.3,0
16,88102,79933.1,0
17,88102,82204.4,0
18,88102,85709,0
19,88102,87275.9,0
20,88102,87658.4,0
21,88102,87962.6,0
22,88102,87918.6,0
23,88102,88080.6,0
24,88102,88102,0
25,88102,88102,0
26,88102,88102,0
27,88102,88102,0
28,88102,88102,0
29,88102,88102,0
30,88102,88102,0
