generation,best_fitness,average_fitness,optimal_solution
0,84608,48076.1,84608
1,84608,51758.9,84608
2,84608,54314.7,84608
3,84608,56637.3,84608
4,84608,59215.2,84608
5,84608,61560.1,84608
6,84608,65614.4,84608
7,84608,68703,84608
8,84608,72573.3,84608
9,84608,77681.9,84608
10,84608,81716.7,84608
11,84608,83991.6,84608
12,84608,84527.3,84608
13,84608,84608,84608
14,84608,84608,84608
15,84608,84608,84608
16,84608,84608,84608
17,84608,84608,84608
18,84608,84608,84608
19,84608,84608,84608
20,84608,84608,84608
