generation,best_fitness,average_fitness,optimal_solution
0,93695,45456.1,93695
1,93695,48459,93695
2,93695,50164.7,93695
3,93695,52454.3,93695
4,93695,54588.3,93695
5,93695,55846.7,93695
6,93695,59131.4,93695
7,93695,62740.7,93695
8,93695,66129.2,93695
9,93695,69798.9,93695
10,93695,74562.1,93695
11,93695,79988.7,93695
12,93695,89068.1,93695
13,93695,92537,93695
14,93695,93550.2,93695
15,93695,93674.2,93695
16,93695,93695,93695
17,93695,93695,93695
18,93695,93695,93695
19,93695,93695,93695
20,93695,93695,93695
