generation,best_fitness,average_fitness,optimal_solution
0,73,42.082,73
1,73,49.866,73
2,73,54.466,73
3,73,59.136,73
4,73,61.594,73
5,73,64.828,73
6,73,68.058,73
7,73,70.212,73
8,73,71.872,73
9,73,72.036,73
10,73,71.832,73
11,73,71.748,73
12,73,71.718,73
13,73,72.032,73
14,73,72.116,73
15,73,72.208,73
16,73,72.33,73
17,73,72.112,73
18,73,71.828,73
19,73,72.308,73
20,73,72.172,73
21,73,71.994,73
22,73,72.362,73
23,73,72.652,73
24,73,72.558,73
25,73,72.85,73
26,73,72.908,73
27,73,72.738,73
28,73,72.428,73
29,73,72.332,73
30,73,72.814,73
