generation,best_fitness,average_fitness,optimal_solution
0,115032,19700.8,0
1,119599,35347.7,0
2,119599,51589.6,0
3,119599,58754.8,0
4,128108,66273.4,0
5,128108,67091.2,0
6,128108,69925.4,0
7,128108,71295.9,0
8,128108,72188.2,0
9,128108,76637.6,0
10,128108,76117.6,0
11,128108,80650.2,0
12,132377,82881.2,0
13,132377,88211.6,0
14,132377,91973.2,0
15,132377,93675,0
16,132377,95044.5,0
17,132475,93945.9,0
18,132685,104542,0
19,132685,108574,0
20,132685,114133,0
21,132685,116885,0
22,132685,122289,0
23,132685,121192,0
24,132685,112732,0
25,132685,106988,0
26,132685,109422,0
27,132685,118220,0
28,132685,126525,0
29,132685,129131,0
30,132685,130577,0
31,132685,131305,0
32,132685,132596,0
33,132685,132610,0
34,132685,132685,0
35,132685,132685,0
36,132685,132685,0
37,132685,132685,0
38,132685,132685,0
39,132685,132685,0
40,132685,132685,0
