generation,best_fitness,average_fitness,optimal_solution
0,103432,75358.9,103432
1,103432,82725,103432
2,103432,87480.4,103432
3,103432,90845.4,103432
4,103432,94123.6,103432
5,103432,96993.1,103432
6,103432,99477.9,103432
7,103432,101261,103432
8,103432,102349,103432
9,103432,102939,103432
10,103432,103276,103432
11,103432,103430,103432
12,103432,103432,103432
13,103432,103432,103432
14,103432,103432,103432
15,103432,103432,103432
16,103432,103432,103432
17,103432,103432,103432
18,103432,103432,103432
19,103432,103432,103432
20,103432,103432,103432
