generation,best_fitness,average_fitness,optimal_solution
0,129,10.43,129
1,129,14.966,129
2,129,12.94,129
3,129,16.858,129
4,129,20.076,129
5,129,20.336,129
6,129,23.976,129
7,129,28.252,129
8,129,33.846,129
9,129,39.064,129
10,129,46.182,129
11,129,70.172,129
12,129,99.392,129
13,129,114.376,129
14,129,123.378,129
15,129,126.122,129
16,129,126.902,129
17,129,128.202,129
18,129,128.202,129
19,129,128.74,129
20,129,128.48,129
21,129,129,129
22,129,129,129
23,129,129,129
24,129,129,129
25,129,129,129
26,129,129,129
27,129,129,129
28,129,129,129
29,129,129,129
30,129,129,129
