generation,best_fitness,average_fitness,optimal_solution
0,10437,2093.41,0
1,10784,3794.77,0
2,10941,5629.93,0
3,10941,7478.09,0
4,10945,8951.73,0
5,10978,9553.55,0
6,11239,10013,0
7,11348,10223.7,0
8,11375,10322.8,0
9,11515,10393.1,0
10,11515,10460.4,0
11,11515,10871.7,0
12,11515,11074.1,0
13,11583,11177.6,0
14,11583,11236.1,0
15,11583,11142.3,0
16,11583,11325.2,0
17,11583,11332,0
18,11583,11487.2,0
19,11583,11480.2,0
20,11583,11579.8,0
21,11583,11583,0
22,11583,11583,0
23,11583,11583,0
24,11583,11583,0
25,11583,11583,0
26,11583,11583,0
27,11583,11583,0
28,11583,11583,0
29,11583,11583,0
30,11583,11583,0
