generation,best_fitness,average_fitness,optimal_solution
0,97721,59052.3,100901
1,97721,62411.4,100901
2,100901,64840.9,100901
3,100901,67727.4,100901
4,100901,70174.4,100901
5,100901,72644.1,100901
6,100901,74138.6,100901
7,100901,76601.6,100901
8,100901,80018.5,100901
9,100901,82414.3,100901
10,100901,84081.6,100901
11,100901,93349.3,100901
12,100901,98391.8,100901
13,100901,100778,100901
14,100901,100901,100901
15,100901,100901,100901
16,100901,100901,100901
17,100901,100901,100901
18,100901,100901,100901
19,100901,100901,100901
20,100901,100901,100901
