generation,best_fitness,average_fitness,optimal_solution
0,36194,670.306,0
1,40933,845.932,0
2,40933,1150.73,0
3,40933,1461.64,0
4,41025,1599.87,0
5,41025,2252.39,0
6,41025,2031.27,0
7,41714,2476.54,0
8,41714,2043.06,0
9,41714,2320.58,0
10,41714,2027.03,0
11,41714,2423.99,0
12,41714,2741.61,0
13,41714,4861.69,0
14,41714,6129.2,0
15,42352,8344.17,0
16,42352,10976.6,0
17,42352,15960.9,0
18,42701,19401.7,0
19,42701,22258.2,0
20,42701,25389.4,0
21,42836,31606.7,0
22,43746,34601,0
23,43828,36528.6,0
24,44248,37044.7,0
25,44708,38432.1,0
26,45290,40511.1,0
27,45290,41797.9,0
28,45618,42901.1,0
29,46172,43680.2,0
30,46172,43941,0
31,46256,44715.2,0
32,46256,45140,0
33,46256,45225.9,0
34,46256,45835.5,0
35,46256,45780.8,0
36,46256,46042.5,0
37,46256,46058,0
38,46256,46154.9,0
39,46256,46158,0
40,46256,46254.6,0
41,46256,46256,0
42,46256,46256,0
43,46256,46256,0
44,46256,46256,0
45,46256,46256,0
46,46256,46256,0
47,46256,46256,0
48,46256,46256,0
49,46256,46256,0
50,46256,46256,0
