generation,best_fitness,average_fitness,optimal_solution
0,15485,1506.48,17168
1,15787,3020.29,17168
2,16002,4431.97,17168
3,16317,6385.03,17168
4,16317,8046.22,17168
5,16772,10115.5,17168
6,16772,11712.8,17168
7,16772,13085.2,17168
8,16772,13868.2,17168
9,16772,14764.5,17168
10,16795,15230.8,17168
11,17168,15526,17168
12,17168,16164.3,17168
13,17168,16518.4,17168
14,17168,16648.1,17168
15,17168,16677.3,17168
16,17168,16975.8,17168
17,17168,17122.3,17168
18,17168,17168,17168
19,17168,17168,17168
20,17168,17168,17168
