generation,best_fitness,average_fitness,optimal_solution
0,68,9.07,68
1,68,13.122,68
2,68,15.148,68
3,68,18.622,68
4,68,22.568,68
5,68,23.662,68
6,68,24.944,68
7,68,26.97,68
8,68,26.734,68
9,68,28.716,68
10,68,29.13,68
11,68,31.734,68
12,68,33.41,68
13,68,31.522,68
14,68,31.218,68
15,68,29.804,68
16,68,32.506,68
17,68,32.74,68
18,68,41.086,68
19,68,50.218,68
20,68,59.898,68
21,68,63.14,68
22,68,65.012,68
23,68,67.252,68
24,68,68,68
25,68,68,68
26,68,68,68
27,68,68,68
28,68,68,68
29,68,68,68
30,68,68,68
