generation,best_fitness,average_fitness,optimal_solution
0,80,31.904,80
1,80,42.014,80
2,80,47.822,80
3,80,53.892,80
4,80,59.106,80
5,80,61.496,80
6,80,66.698,80
7,80,69.658,80
8,80,72.018,80
9,80,73.716,80
10,80,74.224,80
11,80,76.802,80
12,80,77.93,80
13,80,78.778,80
14,80,78.87,80
15,80,79.758,80
16,80,79.89,80
17,80,79.85,80
18,80,79.766,80
19,80,80,80
20,80,79.766,80
21,80,79.7,80
22,80,79.632,80
23,80,79.964,80
24,80,79.982,80
25,80,79.982,80
26,80,79.784,80
27,80,79.978,80
28,80,79.82,80
29,80,79.998,80
30,80,80,80
