generation,best_fitness,average_fitness,optimal_solution
0,46,19.944,46
1,46,27.21,46
2,46,31.846,46
3,46,34.732,46
4,46,38.032,46
5,46,40.382,46
6,46,42.358,46
7,46,42.64,46
8,46,43.12,46
9,46,42.878,46
10,46,43.496,46
11,46,43.886,46
12,46,44.704,46
13,46,44.678,46
14,46,44.648,46
15,46,43.992,46
16,46,44.194,46
17,46,44.656,46
18,46,44.32,46
19,46,44.938,46
20,46,44.92,46
21,46,44.504,46
22,46,44.826,46
23,46,44.958,46
24,46,45.438,46
25,46,45.232,46
26,46,45.694,46
27,46,45.608,46
28,46,45.672,46
29,46,45.566,46
30,46,45.27,46
31,46,45.96,46
32,46,45.93,46
33,46,45.77,46
34,46,45.964,46
35,46,45.93,46
36,46,45.77,46
37,46,45.914,46
38,46,45.946,46
39,46,45.83,46
40,46,45.91,46
41,46,45.962,46
42,46,45.98,46
43,46,45.888,46
44,46,45.814,46
45,46,45.772,46
46,46,45.828,46
47,46,45.936,46
48,46,45.916,46
49,46,45.984,46
50,46,46,46
