generation,best_fitness,average_fitness,optimal_solution
0,9842,4917.8,11321
1,9842,5243.99,11321
2,9842,5511.16,11321
3,9842,5868.71,11321
4,9842,6043.98,11321
5,9842,6339.84,11321
6,9842,6521.61,11321
7,9842,6736.67,11321
8,9842,6999.67,11321
9,9849,7361.48,11321
10,11321,7837.01,11321
11,11321,8744.85,11321
12,11321,9586.48,11321
13,11321,10418.1,11321
14,11321,11067.7,11321
15,11321,11268.1,11321
16,11321,11316.7,11321
17,11321,11321,11321
18,11321,11321,11321
19,11321,11321,11321
20,11321,11321,11321
