generation,best_fitness,average_fitness,optimal_solution
0,20970,5575.94,0
1,21012,9850.22,0
2,21012,13379,0
3,21437,15622,0
4,22037,17402,0
5,22346,18125.2,0
6,22826,18747.3,0
7,23265,19455.7,0
8,23265,19835.7,0
9,23265,20512.9,0
10,23434,21135.9,0
11,23434,22007.2,0
12,23806,22589.5,0
13,24122,23155.2,0
14,24122,23237.9,0
15,24122,23532.1,0
16,24122,23856.4,0
17,24122,24035,0
18,24122,24060.7,0
19,24122,24072.8,0
20,24122,24118.6,0
21,24122,24122,0
22,24122,24122,0
23,24122,24122,0
24,24122,24122,0
25,24122,24122,0
26,24122,24122,0
27,24122,24122,0
28,24122,24122,0
29,24122,24122,0
30,24122,24122,0
