generation,best_fitness,average_fitness,optimal_solution
0,85356,51789.6,99561
1,91902,55899.1,99561
2,91902,59544.5,99561
3,92027,62006,99561
4,92027,64318.7,99561
5,92913,65152.8,99561
6,99561,67326.3,99561
7,99561,67837.6,99561
8,99561,68210.2,99561
9,99561,70484,99561
10,99561,73326.3,99561
11,99561,83410.3,99561
12,99561,92843.1,99561
13,99561,98238.4,99561
14,99561,99397.7,99561
15,99561,99507.4,99561
16,99561,99561,99561
17,99561,99561,99561
18,99561,99561,99561
19,99561,99561,99561
20,99561,99561,99561
