generation,best_fitness,average_fitness,optimal_solution
0,66,13.836,66
1,66,15.712,66
2,66,17.004,66
3,66,17.294,66
4,66,16.508,66
5,66,17.23,66
6,66,19.572,66
7,66,18.938,66
8,66,18.688,66
9,66,18.32,66
10,66,18.584,66
11,66,19.002,66
12,66,20.092,66
13,66,20.232,66
14,66,19.954,66
15,66,21.31,66
16,66,21.206,66
17,66,22.164,66
18,66,23.928,66
19,66,25.144,66
20,66,26.956,66
21,66,37.758,66
22,66,49.864,66
23,66,59.734,66
24,66,62.956,66
25,66,64.484,66
26,66,65.178,66
27,66,65.732,66
28,66,65.864,66
29,66,66,66
30,66,66,66
