generation,best_fitness,average_fitness,optimal_solution
0,49260,29289.8,51328
1,51328,31653.2,51328
2,51328,34128.3,51328
3,51328,36014.3,51328
4,51328,37586.4,51328
5,51328,38645.8,51328
6,51328,40914.9,51328
7,51328,42007.5,51328
8,51328,44275.7,51328
9,51328,46619.4,51328
10,51328,48583.1,51328
11,51328,50727.6,51328
12,51328,51275.7,51328
13,51328,51328,51328
14,51328,51328,51328
15,51328,51328,51328
16,51328,51328,51328
17,51328,51328,51328
18,51328,51328,51328
19,51328,51328,51328
20,51328,51328,51328
