generation,best_fitness,average_fitness,optimal_solution
0,-1,-1,0
1,-1,215.662,0
2,37388,145.944,0
3,37388,280.66,0
4,37388,344.028,0
5,37388,564.006,0
6,37388,575.624,0
7,37825,442.308,0
8,38198,354.568,0
9,38198,508.296,0
10,38198,669.492,0
11,39482,899.082,0
12,39482,1771.79,0
13,42279,2163.06,0
14,42279,1987.91,0
15,42279,2286.23,0
16,42279,2638.94,0
17,42279,2025.47,0
18,42279,2422.63,0
19,42279,2472.18,0
20,42279,2636.18,0
21,42279,3443.96,0
22,42279,5863.81,0
23,42279,8502.64,0
24,42279,12606,0
25,42854,16482.4,0
26,43157,22525.3,0
27,43157,26958.4,0
28,43157,30209.1,0
29,43157,31058.2,0
30,43640,33544.7,0
31,43640,35897.3,0
32,43640,37178.1,0
33,43640,37529.7,0
34,43954,37911.8,0
35,43954,38243.8,0
36,43954,37424.9,0
37,43954,37738.7,0
38,43954,37747.2,0
39,43954,37741.3,0
40,43954,38047,0
41,43959,40279.5,0
42,43959,41745.5,0
43,43959,42035.9,0
44,43959,42445.9,0
45,43959,43126.9,0
46,43959,43410.7,0
47,43959,43854.6,0
48,43959,43958,0
49,43959,43959,0
50,43959,43959,0
