generation,best_fitness,average_fitness,optimal_solution
0,14738,4236.33,0
1,15164,6507.38,0
2,15746,8165.24,0
3,15746,8666.03,0
4,15746,9540.69,0
5,16433,9687.65,0
6,16433,9657.08,0
7,16524,10030.7,0
8,16524,10115,0
9,16524,10219.6,0
10,17990,10613.9,0
11,17990,11119.8,0
12,17990,11474.5,0
13,17990,12318.5,0
14,18224,12541.9,0
15,18224,13100.4,0
16,18224,13354.6,0
17,18224,13598.1,0
18,18224,13764.7,0
19,18224,13460.3,0
20,18224,13997.6,0
21,18224,13439.6,0
22,18224,13917.8,0
23,18224,15252.1,0
24,18224,16541.7,0
25,18224,17160.1,0
26,18224,17682.4,0
27,18224,17871.6,0
28,18224,18071,0
29,18224,18135.7,0
30,18224,18135.8,0
31,18224,18220.9,0
32,18224,18224,0
33,18224,18224,0
34,18224,18224,0
35,18224,18224,0
36,18224,18224,0
37,18224,18224,0
38,18224,18224,0
39,18224,18224,0
40,18224,18224,0
