generation,best_fitness,average_fitness,optimal_solution
0,-1,754.774,0
1,35577,249.896,0
2,35577,752.572,0
3,38444,1283.09,0
4,38444,2829.22,0
5,38444,5854.55,0
6,38444,8933.5,0
7,38504,11484.1,0
8,38504,15122,0
9,38504,19524.1,0
10,38769,22901.1,0
11,38888,28725.6,0
12,40240,30769.6,0
13,40240,32677.8,0
14,40505,34215.7,0
15,40590,36314.8,0
16,41097,37057.4,0
17,41097,38520.3,0
18,41278,39580.6,0
19,41457,39559.4,0
20,41774,39688.1,0
21,41774,39582,0
22,42036,39399.9,0
23,42036,40385.7,0
24,42036,41024.9,0
25,42036,41596.3,0
26,42036,41768.3,0
27,42036,41934.8,0
28,42036,42036,0
29,42036,42036,0
30,42036,42036,0
